108.55,34.82,9.0,-0.87,7.77,5.67,6.81,4.36,0.87,12.71,3.01
108.55,34.82,10.0,-0.87,7.77,5.65,6.81,4.1,1.02,14.91,3.38
108.55,34.82,11.0,-0.88,7.77,5.63,6.81,4.23,0.87,17.08,3.98
108.55,34.82,12.0,-0.88,7.77,5.6,6.81,3.92,0.73,17.22,3.95
108.48,34.5,1.0,-0.85,7.76,5.6,6.87,4.19,0.9,24.26,5.03
108.48,34.5,2.0,-0.86,7.76,5.62,6.87,3.88,0.95,22.38,4.6
108.48,34.5,3.0,-0.86,7.76,5.66,6.86,4.09,1.11,22.81,4.64
108.48,34.5,4.0,-0.86,7.76,5.67,6.86,4.09,1.21,19.78,4.12
108.48,34.5,5.0,-0.86,7.76,5.68,6.85,4.14,1.13,19.09,3.86
108.48,34.5,6.0,-0.86,7.77,5.7,6.85,4.08,1.02,17.23,3.44
108.48,34.5,7.0,-0.87,7.77,5.71,6.85,4.32,1.18,16.91,3.34
108.48,34.5,8.0,-0.87,7.77,5.71,6.85,4.23,0.99,17.61,3.44
108.48,34.5,9.0,-0.87,7.77,5.68,6.86,4.29,1.01,15.9,3.2
108.48,34.5,10.0,-0.87,7.77,5.66,6.87,4.08,1.04,19.17,3.99
108.48,34.5,11.0,-0.88,7.77,5.64,6.87,4.22,0.85,21.85,4.48
108.48,34.5,12.0,-0.88,7.77,5.61,6.87,3.88,0.73,22.14,4.55
108.22,34.25,1.0,-0.85,7.76,5.6,6.88,4.24,0.61,19.88,4.94
108.22,34.25,2.0,-0.86,7.76,5.72,6.87,3.99,0.74,18.3,4.43
108.22,34.25,3.0,-0.86,7.76,5.65,6.87,4.2,0.86,18.28,4.56
108.22,34.25,4.0,-0.86,7.76,5.67,6.87,4.22,0.85,16.06,3.87
108.22,34.25,5.0,-0.86,7.76,5.68,6.86,4.2,0.77,15.06,3.58
108.22,34.25,6.0,-0.86,7.77,5.7,6.86,4.13,0.82,13.71,3.32
108.22,34.25,7.0,-0.87,7.77,5.71,6.86,4.34,0.81,13.3,3.23
108.22,34.25,8.0,-0.87,7.77,5.71,6.86,4.29,0.62,13.95,3.44
108.22,34.25,9.0,-0.87,7.77,5.68,6.87,4.35,0.64,12.75,3.09
108.22,34.25,10.0,-0.87,7.77,5.66,6.87,4.16,0.65,15.85,3.83
108.22,34.25,11.0,-0.88,7.77,5.64,6.87,4.29,0.46,17.81,4.4
108.22,34.25,12.0,-0.88,7.77,5.63,6.88,3.97,0.59,18.19,4.5
108.15,34.7,1.0,-0.85,7.76,5.6,6.81,4.16,0.47,24.21,5.03
108.15,34.7,2.0,-0.86,7.76,5.65,6.81,3.9,0.49,22.39,4.6
108.15,34.7,3.0,-0.86,7.76,5.65,6.81,4.1,0.6,22.68,4.64
108.15,34.7,4.0,-0.86,7.76,5.66,6.8,4.05,0.6,20.01,4.12
108.15,34.7,5.0,-0.86,7.76,5.68,6.8,4.11,0.6,18.96,3.86
108.15,34.7,6.0,-0.86,7.77,5.69,6.8,4.08,0.55,16.9,3.44
108.15,34.7,7.0,-0.87,7.77,5.7,6.8,4.34,0.62,16.64,3.34
108.15,34.7,8.0,-0.87,7.77,5.7,6.8,4.28,0.55,17.45,3.44
108.15,34.7,9.0,-0.87,7.77,5.67,6.81,4.27,0.49,15.81,3.2
108.15,34.7,10.0,-0.87,7.77,5.65,6.81,4.02,0.57,19.31,3.99
108.15,34.7,11.0,-0.88,7.77,5.63,6.81,4.17,0.47,21.79,4.48
108.15,34.7,12.0,-0.88,7.77,5.61,6.82,3.84,0.5,22.16,4.55
107.8,35.2,1.0,-0.85,7.76,5.61,6.79,4.16,0.64,9.24,5.03
107.8,35.2,2.0,-0.86,7.76,5.61,6.78,3.91,0.64,8.55,4.6
107.8,35.2,3.0,-0.86,7.76,5.65,6.78,4.06,0.78,8.9,4.64
107.8,35.2,4.0,-0.86,7.76,5.66,6.78,3.99,0.92,7.76,4.12
107.8,35.2,5.0,-0.86,7.76,5.65,6.86,3.08,0.07,7.43,3.86
107.8,35.2,6.0,-0.86,7.77,5.68,6.77,4.19,0.62,6.58,3.44
107.8,35.2,7.0,-0.87,7.77,5.69,6.77,4.39,0.8,6.6,3.34
107.8,35.2,8.0,-0.87,7.77,5.69,6.78,4.35,0.65,7.0,3.44
107.8,35.2,9.0,-0.87,7.77,5.67,6.78,4.34,0.65,6.21,3.2
107.8,35.2,10.0,-0.87,7.77,5.65,6.79,4.13,0.69,7.37,3.99
107.8,35.2,11.0,-0.88,7.77,5.62,6.79,4.18,0.69,8.46,4.48
107.8,35.2,12.0,-0.88,7.77,5.6,6.79,3.83,0.63,8.5,4.55
109.23,34.4,1.0,-0.01,8.93,5.61,6.88,4.2,0.81,19.64,4.85
109.23,34.4,2.0,0.03,8.94,5.63,6.88,3.87,0.78,17.74,4.3
109.23,34.4,3.0,0.07,8.95,5.66,6.87,4.11,0.9,18.01,4.34
109.23,34.4,4.0,0.1,8.96,5.67,6.87,4.07,1.04,15.55,3.71
109.23,34.4,5.0,0.13,8.97,5.69,6.87,4.09,1.05,14.65,3.55
109.23,34.4,6.0,0.17,8.98,5.7,6.86,4.04,1.0,13.64,3.23
109.23,34.4,7.0,0.2,8.99,5.71,6.86,4.29,1.03,13.27,3.34
109.23,34.4,8.0,0.23,8.99,5.71,6.86,4.18,0.93,13.88,3.46
109.23,34.4,9.0,0.26,9.0,5.68,6.87,4.23,0.82,12.5,3.0
109.23,34.4,10.0,0.29,9.01,5.66,6.87,4.02,0.8,15.1,3.64
109.23,34.4,11.0,0.32,9.02,5.64,6.88,4.25,0.52,17.55,4.37
109.23,34.4,12.0,0.35,9.03,5.62,6.88,3.89,0.68,18.18,4.49
108.2,34.15,1.0,-0.01,8.93,5.61,6.88,4.27,0.53,19.7,4.94
108.2,34.15,2.0,0.03,8.94,5.63,6.88,4.02,0.68,18.14,4.43
108.2,34.15,3.0,0.07,8.95,5.66,6.87,4.15,0.83,18.12,4.56
108.2,34.15,4.0,0.1,8.96,5.67,6.87,4.14,0.96,15.76,3.87
108.2,34.15,5.0,0.13,8.97,5.68,6.87,4.2,0.86,14.78,3.58
108.2,34.15,6.0,0.17,8.98,5.7,6.86,4.2,0.8,13.52,3.32
108.2,34.15,7.0,0.2,8.99,5.7,6.86,4.37,0.67,13.18,3.23
108.2,34.15,8.0,0.23,8.99,5.71,6.86,4.28,0.65,14.02,3.44
108.2,34.15,9.0,0.26,9.0,5.68,6.87,4.36,0.6,12.58,3.09
108.2,34.15,10.0,0.29,9.01,5.66,6.88,4.26,0.57,15.58,3.83
108.2,34.15,11.0,0.32,9.02,5.64,6.88,4.33,0.45,17.54,4.4
108.2,34.15,12.0,0.35,9.03,5.62,6.88,4.07,0.42,18.12,4.5
108.62,34.12,1.0,-0.01,8.93,5.61,6.89,4.32,0.6,9.94,4.94
108.62,34.12,2.0,0.03,8.94,5.63,6.88,4.04,0.7,9.06,4.43
108.62,34.12,3.0,0.07,8.95,5.66,6.87,4.2,0.76,9.14,4.56
108.62,34.12,4.0,0.1,8.96,5.67,6.87,4.19,0.88,7.93,3.87
108.62,34.12,5.0,0.13,8.97,5.68,6.87,4.2,0.87,7.39,3.58
108.62,34.12,6.0,0.17,8.98,5.7,6.86,4.18,0.81,6.83,3.32
108.62,34.12,7.0,0.2,8.99,5.71,6.86,4.38,0.71,6.6,3.23
