-0.70644796,-0.26788652,-0.15995462,0.049066253,0.74234885,0.12488837,0.5524099,-0.61737764,3.330019235610962
-0.8495655,-0.24560863,-0.2123314,0.028300092,0.7989075,0.10202793,0.6434722,-0.67121476,3.1504900455474854
-1.0374993,-0.24441469,-0.1936871,0.010453366,0.95102745,0.15817954,0.71081847,-0.8041365,3.88140606880188
-1.177041,-0.25597394,-0.14187717,-0.028513767,1.0317622,0.26926202,0.7347203,-0.9334816,4.353771209716797
-1.2457864,-0.2886697,-0.082004435,-0.086096466,1.0347575,0.38735127,0.7486534,-1.0629295,4.6488261222839355
-0.25244093,-0.70462424,0.24974923,0.4340466,-0.27534527,1.3038653,0.73945767,0.6721423,5.012229919433594
-0.2416848,-0.6713897,0.24348356,0.37179244,-0.32970455,1.3401365,0.8063205,0.6601393,4.598797798156738
-0.18374357,-0.62729776,0.24163239,0.31025124,-0.3118777,1.3462158,0.8550166,0.656858,4.629409313201904
-0.13292757,-0.55888224,0.3140853,0.096922755,-0.27505344,1.285218,0.8802465,0.5706292,4.244894504547119
-0.0883376,-0.5041894,0.2627403,0.06022443,-0.25259414,1.2154393,0.9422447,0.53123546,3.7959892749786377
-0.07847872,-0.4996558,0.17948551,0.05268067,-0.2523023,1.1871463,0.9931608,0.5211788,3.334667921066284
-0.01808773,-0.45644337,0.015709296,0.23395342,-0.26136765,1.119594,1.0055019,0.64061004,3.3879780769348145
0.0085724145,-0.39227128,-0.050734717,0.30501768,-0.21478237,1.0897775,1.0665275,0.69957525,3.3687961101531982
0.012770042,-0.3672831,-0.078758776,0.34077737,-0.20439726,1.0031576,1.1949995,0.77690595,3.3125109672546387
0.04197453,-0.44426316,-0.029750025,0.43095195,-0.17125331,1.0477586,1.2895209,0.8346103,3.925647258758545
0.079807535,-0.47777638,-0.014295101,0.45298102,-0.091441475,1.0139234,1.3723888,0.9192431,4.477046966552734
-0.3600472,-0.2994789,0.37958533,-0.05954195,-0.09763439,1.2872359,0.6563116,0.16797695,4.193577766418457
-0.19491231,-0.27314374,0.42750984,-0.05840849,-0.20565459,1.3034356,0.75224334,0.27341864,3.965707540512085
-0.15766816,-0.35307875,0.4668373,-0.08499418,-0.21813457,1.3162419,0.8311183,0.29706055,4.245863914489746
-1.0110419,-0.21812877,-0.04689524,0.081343025,0.21136989,1.2903634,-0.053114615,-0.13231124,3.6394834518432617
0.08286026,-0.372179,0.4968683,-0.22185105,-0.26708323,1.154992,0.94584477,0.3879022,3.5418527126312256
0.22332597,-0.31423524,0.5019482,-0.2502668,-0.29405472,1.045996,1.1278491,0.46906817,3.1961286067962646
0.21710661,-0.32063454,0.46175396,-0.28441313,-0.21027148,1.0436474,1.1469915,0.47563797,3.384094715118408
0.15552758,-0.2872973,0.42995715,-0.31002706,-0.10788984,0.9779421,1.2345127,0.47007847,3.3174614906311035
0.08579643,-0.2469452,0.41043627,-0.40975752,0.028632198,0.8679584,1.4012921,0.44387513,3.1162381172180176
-0.03144654,-0.2534815,0.37842214,-0.47448966,0.16457415,0.90530103,1.50197,0.36808425,3.3847720623016357
-0.1267342,-0.3408061,0.3653611,-0.47616908,0.28329092,0.9542082,1.5098753,0.34754592,3.934002637863159
-0.23737751,-0.44259617,0.33196276,-0.45985717,0.35236397,1.02873,1.478238,0.28785914,3.962379217147827
-1.7891032,-0.8423558,-0.018346343,0.18863109,0.65906966,0.639436,-0.06607295,-0.96226966,4.863131999969482
-1.7094043,-0.85374,-0.08560836,0.32324275,0.5128409,0.730471,-0.124421135,-0.86797196,4.605442047119141
-1.558767,-0.9089373,-0.1910863,0.47391173,0.3198399,0.63187975,-0.16241723,-0.7485599,3.842841863632202
-0.95995414,-0.92609274,-0.6723861,0.28784287,1.0297295,0.11049815,0.48583677,-0.2451998,3.31626558303833
-1.4370402,-0.968505,-0.45762217,0.4850603,0.5273352,0.26948276,0.36462265,-0.6231533,3.2280430793762207
-1.7522614,-0.8514653,-0.3883661,0.69693327,0.3100648,0.25015876,0.29439962,-0.891009,3.308318853378296
-1.8860645,-0.876173,-0.40091968,0.6346761,0.37661606,0.19430226,0.5294362,-0.97737724,3.2906689643859863
-2.0138013,-0.89256,-0.30029827,0.5279969,0.54043406,0.09838857,0.6406506,-1.0601355,3.736802816390991
-2.306023,-0.83757925,-0.12904716,0.28054014,0.86956215,-0.05965762,0.8642068,-1.1984345,4.505344390869141
-0.1727975,0.038953103,-0.59377533,0.596784,0.49559385,1.4644445,-0.036937024,-0.16825946,5.029610633850098
-0.2164851,-0.049318556,-0.46650237,0.46483847,0.5412759,1.1397051,0.17516978,-0.35385635,4.642098426818848
-0.24243234,-0.10565319,-0.4157046,0.39835224,0.5394952,0.8928176,0.21704195,-0.41020617,4.120467185974121
-0.26968044,-0.13499734,-0.288298,0.28564999,0.5888406,0.6680408,0.26510283,-0.4258344,3.955476999282837
-0.30742124,-0.15857348,-0.29223198,0.21668088,0.7379624,0.47507095,0.29525408,-0.40260756,3.828535318374634
-0.35917678,-0.110628426,-0.27575082,0.11433619,0.82367486,0.32517594,0.35913312,-0.3889087,3.6562347412109375
-0.23757948,-0.006945826,-0.26940167,0.22140062,0.6304353,0.587922,0.18661274,-0.39442012,3.660820484161377
-0.20617229,-0.02217137,-0.30382502,0.2624669,0.39469603,0.9038825,0.07085817,-0.5827914,3.3878679275512695
-0.19479734,0.032086067,-0.38112658,0.24062297,0.4490027,1.2452476,0.15334237,-0.6789814,3.8789608478546143
-0.08692007,0.016532205,-0.43070245,0.22507119,0.4248636,1.6012865,0.2402209,-0.7439173,4.453873634338379
0.03947007,-0.034395263,-0.5434501,0.2997608,0.38570985,1.954956,0.1549513,-0.7843126,4.5341691970825195
-0.44306087,-0.27896637,0.115033224,-0.07694871,0.48709157,0.80060756,0.32233465,-0.34811884,4.063451290130615
-0.41690043,-0.29320523,0.0699857,-0.05028481,0.48050752,0.81187683,0.37623852,-0.31144273,4.1298828125
-0.14425011,-0.4329828,0.3730694,-0.35419944,0.48531678,0.23847798,0.41343725,-0.46603605,2.9996817111968994
-0.36022973,-0.56748706,0.5701825,-0.42281884,0.6778896,0.232963,-0.025209833,-0.8773711,3.9837417602539062
-0.84235394,-0.51612216,0.18652102,-0.098021686,0.65430397,0.5250947,0.6316048,-0.6966048,4.644274711608887
-0.6905478,-0.55084896,0.0887818,0.0006468594,0.5764082,0.5706732,0.64959705,-0.58323413,4.587518692016602
-0.5402224,-0.6066034,0.0014653467,0.055232026,0.47368112,0.532643,0.6841882,-0.5198627,4.07730770111084
-0.6504947,-0.4864769,-0.0070259385,-0.04712725,0.44726142,0.3425529,0.9423991,-0.50013554,3.3779208660125732
-0.89222014,-0.43340588,-0.013202226,-0.1199197,0.5267255,0.28993908,1.0977556,-0.53903157,3.2456915378570557
-1.127826,-0.4072594,-0.0048149563,-0.1369043,0.65718657,0.39055002,1.0732315,-0.70286083,3.904247760772705
-1.401621,-0.54023165,0.14519785,-0.20182739,0.7572885,0.5168059,0.95108795,-1.0103937,4.567659378051758
-1.67687,-0.6289635,0.14899476,0.041625306,0.827641,0.19715254,0.49716637,-0.8507046,4.865163803100586
-1.6917931,-0.6696912,0.048663534,0.11395329,0.6867512,0.38477442,0.38226742,-0.8552578,4.559482574462891
-1.6382902,-0.6830335,-0.048410706,0.23317617,0.5834503,0.4760036,0.27844474,-0.8685168,4.428261756896973
-1.1683112,-0.48656508,0.32424814,-0.7298287,0.71062845,0.8380334,0.46708235,-0.88756245,3.578281879425049
-1.5585693,-0.51913875,-0.17857163,0.28447413,0.5524624,0.13073398,0.45225012,-0.805679,3.2833504676818848
-1.6053022,-0.52467036,-0.1649125,0.31558326,0.5219398,0.07856135,0.5481668,-0.84671295,3.2981274127960205
-1.5723426,-0.33471182,0.08780103,0.03623177,0.57516146,-0.14688586,1.1123387,-0.5833397,3.0827107429504395
-1.7917721,-0.3172596,0.23274674,0.007905699,0.60487974,-0.113938406,1.2608259,-0.6567949,3.827409267425537
-1.894782,-0.7066928,0.35288912,-0.07442429,0.69053817,-0.069063395,1.296874,-0.8336128,4.381833076477051
-1.0982174,-0.45172167,0.034726657,-0.08719178,0.5604108,1.1474906,1.0957096,-0.32622147,5.031238555908203
-0.8829664,-0.5755244,0.1532103,0.042857356,0.16232714,1.3230566,0.75327164,-0.14277478,4.574982643127441
-0.7619189,-0.55712634,0.08745915,0.09926188,0.12791693,1.3396839,0.80710584,-0.04545633,4.655817985534668
-0.5823912,-0.5834065,0.040537566,0.07285094,0.100220114,1.2744471,0.8820897,0.039294742,4.140377044677734
0.1803981,-0.4756723,0.49562603,-0.009149656,-0.5117295,1.6860378,0.28974584,0.05029296,3.8565378189086914
-0.52487314,-0.51361877,-0.05924091,-0.06664537,0.18763128,1.1563215,1.1331825,0.04543511,3.3804194927215576
-0.537936,-0.48382333,-0.10198374,-0.13133058,0.2301407,1.1322418,1.2461977,0.068296544,3.3454859256744385
-0.5519104,-0.37878144,-0.06371929,-0.14845449,0.25326988,1.132163,1.4217011,0.08252885,3.4539551734924316
-0.7409229,-0.37793508,0.1347814,-0.29752362,0.31565094,1.1469717,1.7496272,-0.04016744,3.974843740463257
-1.1707532,0.3904616,0.66759735,0.12367071,0.011009607,0.9603953,-0.14935338,-0.51699686,4.978830337524414
-0.99600196,0.31719273,0.7350285,0.086585805,-0.034700017,0.87614524,-0.112576075,-0.44049114,4.679051399230957
-0.8972863,0.24894121,0.7493956,0.06405836,-0.048622947,0.80641514,-0.04058882,-0.36245674,4.579117774963379
-0.7704319,0.14649436,0.7747349,0.03531482,-0.10114634,0.6759267,0.059859633,-0.23911017,4.177687168121338
-0.7128142,0.03050892,0.73601,0.04979407,-0.10150154,0.64649343,0.12712218,-0.21174613,3.711656332015991
-0.63788486,-0.08701921,0.7010522,-0.013794962,-0.22646269,0.7099389,0.31444564,-0.110453725,3.569930076599121
-0.53036636,-0.59084135,0.5534353,-0.07204285,-0.2982649,0.88427997,0.50325745,0.08956324,3.319441556930542
-0.5157627,0.052514397,0.67240965,-0.08121563,-0.23527174,0.7686537,0.4837593,-0.037686687,3.406106948852539
-0.6369598,0.31864044,0.6004009,-0.1837987,-0.06337479,0.7099179,0.6614117,-0.056212094,3.25771427154541
-0.8245292,0.47940427,0.63695115,-0.20144737,0.03639415,0.81970567,0.7831923,-0.13305537,3.9094889163970947
-0.9642284,0.53020346,0.6429983,-0.17658272,0.10031068,0.89372057,0.82677454,-0.17036399,4.460993766784668
-1.0401856,0.56957626,0.6636897,-0.19518551,0.16011457,0.93528575,0.879128,-0.17913607,4.597521781921387
-0.55967104,0.2348761,-0.29620516,-0.047271978,1.1390086,0.7123333,0.5505456,-0.3601701,4.840580463409424
-0.5184381,0.20711723,-0.27546185,-0.02631756,1.0407139,0.6840122,0.48361441,-0.35419273,4.396116733551025
-0.4818043,0.17656562,-0.27711853,0.0104756355,0.94588083,0.65345377,0.4216977,-0.33843407,4.1742844581604
-0.45744747,0.15626875,-0.29642612,0.059264325,0.8449019,0.61199266,0.38352486,-0.32031065,3.791550636291504
-0.48021448,0.11409528,-0.26907367,0.066538006,0.74441653,0.51828843,0.4180631,-0.30201098,3.356801986694336
-0.57637215,0.071600966,-0.22435145,0.02861923,0.763154,0.3937756,0.53824013,-0.36968198,3.32112193107605
-0.64687717,0.06966882,-0.2736955,0.03901948,0.82011354,0.35723084,0.5958407,-0.40659195,3.280390977859497
-0.7253368,0.07625819,-0.293952,0.04792714,0.91849494,0.4224509,0.65307647,-0.4758882,3.7286784648895264
-0.7381197,0.025856026,-0.24720871,0.03721334,0.9490048,0.49975067,0.6712319,-0.50515246,4.098571300506592
-0.7325418,-0.04156354,-0.22873345,0.033527553,0.9956748,0.5652535,0.66655207,-0.52272075,4.463601112365723
-1.4874966,0.15675506,0.13288352,0.14503485,0.7503392,0.4791221,-0.43136916,-0.7909858,4.936047554016113
-1.4483854,0.0674924,0.14479958,0.17505431,0.6030745,0.47702944,-0.39701104,-0.7430082,4.43189811706543
-1.0974553,-0.29720977,-0.010314556,0.23271078,0.55647796,0.35930735,-0.30578363,-0.66623116,3.5459370613098145
-1.1240876,-0.44508752,-0.0369614,0.22050354,0.52870005,0.36794972,-0.26545098,-0.6957244,3.3146495819091797
-1.2637216,-0.6058462,-0.08922212,0.25672096,0.5509191,0.3416494,-0.1783585,-0.8020952,3.328136920928955
-1.3911927,-0.71201473,-0.134038,0.25541106,0.61406386,0.31396133,-0.017082129,-0.8939534,3.358160972595215
-1.770962,-0.7765323,-0.2496013,0.19513065,0.6137749,0.42725754,0.47611016,-0.9328263,3.09354829788208
-1.6387311,-0.45567596,-0.36055666,0.43132073,0.15361395,1.2083764,1.3939515,-0.5763593,3.829772710800171
-1.5918101,-0.7658525,0.2855385,-0.24358559,0.82670313,0.33438677,0.3779686,-0.9346867,4.395561218261719
-1.7937683,-0.4360227,-0.77252537,-0.054045916,2.3914132,-0.45861858,0.6764998,-1.3382626,4.939122200012207
-1.4722415,-0.4423466,-0.6156831,0.04931443,1.9460526,-0.33661425,0.5379019,-1.1487347,4.55096435546875
-1.3227167,-0.39785194,-0.29137617,0.05997955,1.2172102,-0.31434613,0.5905389,-1.0054873,3.3060483932495117
-1.3873577,-0.44805753,-0.14386593,-0.008769948,1.0906912,-0.3018887,0.7214558,-1.0310336,3.2375597953796387
-1.4067621,-0.547885,-0.025900643,-0.045752607,0.98961335,-0.27669835,0.8495381,-0.9833288,3.3548243045806885
-1.5973107,-0.5979344,-0.16511132,0.010633253,1.0511769,-0.24544944,0.9172357,-1.0324033,3.25699520111084
-1.7865534,-0.6302569,-0.23983662,0.028432049,1.2085351,-0.18480237,0.9263422,-1.1079855,3.717083692550659
-2.057579,-0.6717587,-0.42214185,0.18393843,1.3273377,0.14827153,0.92119014,-1.0790105,4.503093719482422
-0.75501513,0.54226696,-0.1696193,-0.2542848,1.4557827,0.32375675,0.59241647,-0.49925902,4.863143444061279
-0.6777469,0.4611954,-0.13781911,-0.20847973,1.2457442,0.38095576,0.6092515,-0.45006794,4.558708190917969
-0.61080015,0.4021015,-0.1565167,-0.16609764,1.1255207,0.4556262,0.58942133,-0.3975714,4.426980972290039
-0.57862294,0.3061537,-0.19249743,-0.13598478,1.0217029,0.46891868,0.6054931,-0.37591302,3.993540048599243
-0.562185,0.1486119,-0.14829907,-0.12375934,0.82451934,0.44454002,0.690195,-0.34841344,3.439692974090576
-0.5383271,0.0010778606,-0.15322733,0.059525676,0.5894896,0.50229084,0.6743599,-0.35952476,3.3483943939208984
-0.65672517,0.08485978,-0.10779925,-0.1448353,0.8278819,0.3397187,0.7967658,-0.41075113,3.386146068572998
-0.7348025,0.10488447,-0.118589595,-0.1968233,0.93198144,0.2590766,0.8646858,-0.46839896,3.3182902336120605
-0.8471761,0.18400314,-0.10182978,-0.22650523,1.040687,0.26768622,0.9241866,-0.513596,3.8322105407714844
-0.91817975,0.23831728,-0.0034303162,-0.3434848,1.3247414,0.2099643,0.9752019,-0.62618315,4.581756591796875
-1.3624727,0.9396561,-0.08620496,-1.0963464,2.0512478,0.41039908,1.1701444,-0.5761591,4.928054332733154
-1.5126123,0.6921914,-0.21236336,-0.84321463,1.9035937,0.26435223,1.3476992,-0.56697905,4.5626349449157715
-1.0363164,0.47662324,-0.19847791,-0.8857949,1.7192103,0.32412106,1.2972935,-0.5010789,3.8594703674316406
-1.4364247,0.40295357,-0.36995125,-0.63190985,1.7029985,0.14856419,1.364236,-0.558052,3.579775810241699
-1.2430164,0.003972858,-0.38255054,-0.41993082,1.592886,0.012568727,1.1380817,-0.48296747,3.254469871520996
-1.1121392,-0.23162344,-0.33537763,-0.26170558,1.5063657,-0.09080766,0.83457696,-0.49658245,3.345806360244751
-1.0718199,-0.09201743,-0.13077006,-0.22860403,1.1406488,0.029847577,0.78520256,-0.6268183,3.183769464492798
-1.131132,0.060543858,0.03116101,-0.25365883,1.0054475,0.20656052,0.8787773,-0.73277503,3.768587112426758
-1.1730903,0.03975573,0.182183,-0.26221168,0.89464885,0.3885581,1.0327466,-0.7760956,4.408607482910156
-1.1803844,0.0670026,0.1663927,-0.21625756,0.87511736,0.44251227,0.9810342,-0.8302093,4.529468536376953
-0.26033485,-0.20465004,-0.34475583,0.20668894,0.7774036,1.1056387,0.25140738,-0.38627887,4.870132923126221
-0.26919287,-0.22829932,-0.18817285,0.15378487,0.6680337,0.9594948,0.21303451,-0.40712187,4.433267116546631
-0.22436163,-0.23633319,-0.19994205,0.21412861,0.6555789,0.8697172,0.18944246,-0.33540747,4.483176231384277
-0.16774231,-0.22299671,-0.2216239,0.203222,0.5966171,0.76908284,0.20585345,-0.2793929,3.9090776443481445
-0.18064705,-0.14412358,-0.18738125,0.1369046,0.580207,0.6593467,0.23894057,-0.23501635,3.5422258377075195
-0.25642782,-0.115837954,-0.20632544,0.09131749,0.6470607,0.5261861,0.28838342,-0.23915535,3.2538259029388428
-0.42772776,0.020563468,-0.26500845,0.0066551194,0.817211,0.38114628,0.38641483,-0.300649,3.2192134857177734
-0.5640459,0.084859066,-0.33231717,-0.03349448,0.9911933,0.29167807,0.49078417,-0.3663979,3.2934365272521973
-0.5864829,0.06890809,-0.3509816,-0.007240642,0.94302654,0.29571784,0.5300724,-0.34303105,3.1130151748657227
-0.52243686,-0.08850753,-0.27621984,0.05609738,0.90573543,0.43573684,0.5129787,-0.41062766,3.761183261871338
-0.48391128,-0.18883833,-0.1969204,0.10239346,0.8340935,0.6328865,0.43591496,-0.48255435,4.331189155578613
-0.4305485,-0.5590807,-0.54228365,0.045295477,1.5119154,0.47928572,0.46145108,-0.5747608,4.985812187194824
-0.5217955,-0.49565366,-0.30307359,0.05675073,1.2474561,0.48425448,0.39594692,-0.7127315,4.437678337097168
-0.53258055,-0.36221594,-0.2799796,0.06754434,1.0818845,0.5332992,0.2878892,-0.70978934,4.53410530090332
-0.5050078,-0.2694425,-0.36188948,0.15702663,0.9773538,0.48805827,0.2347597,-0.62303597,3.9382996559143066
-0.55918854,-0.121152416,-0.3971122,0.18580712,0.9167703,0.4349109,0.27320048,-0.57192063,3.5805256366729736
-0.5966718,0.030807339,-0.4020061,0.18375051,0.86154765,0.4364413,0.36438382,-0.5934217,3.3750767707824707
-0.9178375,0.43281943,-0.5341596,0.2766141,0.98523057,0.36630332,0.70841837,-0.84584844,3.6699228286743164
-0.94370425,0.46281648,-0.5857601,0.3701473,1.0954016,0.570655,0.67737436,-0.8074517,4.594615936279297
-0.022985168,0.20485911,-0.8841132,0.618145,0.7861511,1.3237917,-0.13671707,0.10522074,4.846523284912109
-0.047459133,0.19311017,-0.81581265,0.525085,0.77419496,1.2234504,-0.063020475,0.10367214,4.355185508728027
-0.10460238,0.1281333,-0.6775564,0.36225957,0.71041983,1.0411173,0.1275828,0.066085346,3.8923397064208984
-0.13415581,0.09347174,-0.5874611,0.31461436,0.6367141,0.9814982,0.16289091,0.033573337,3.6897079944610596
-0.14108765,0.07047578,-0.53631663,0.3131535,0.56019366,0.9543983,0.12530011,0.02969002,3.426910638809204
-0.16336426,0.04753112,-0.4819066,0.30998543,0.48914328,0.93784267,0.14155918,0.016935848,3.474691867828369
-0.23605284,-0.014666207,-0.32326543,0.2694881,0.46336088,0.79589814,0.14952584,0.0077778324,3.4675211906433105
-0.37018517,-0.084000655,-0.2641499,0.37873998,0.3890264,0.55475545,0.015869427,-0.23823568,3.237452983856201
-0.45048544,-0.050088853,-0.33211458,0.55534697,0.4790929,0.5203195,-0.20007296,-0.3841103,3.7741799354553223
-0.35900953,-0.09549844,-0.41254407,0.56348395,0.53731054,0.7394598,-0.08827055,-0.26737115,4.348508834838867
-0.18784992,-0.005998045,-0.6918048,0.61625946,0.68531054,1.0768784,-0.017115224,-0.103636004,4.589326858520508
-0.06748472,0.081955336,-0.916901,0.766122,0.7413602,1.317936,-0.4117181,-0.26354676,4.820809364318848
-0.046960235,0.1485582,-0.82546586,0.65148973,0.6977251,1.3212014,-0.32656538,-0.15726261,4.464040756225586
-0.025208168,0.2241528,-0.7783482,0.555516,0.6940323,1.3460678,-0.26029095,-0.034980882,4.316688060760498
-0.031241968,0.24360439,-0.67103946,0.49910066,0.53419715,1.3185501,-0.22442797,0.083450235,3.9403624534606934
-0.11584668,0.29011694,-0.4669153,0.35673764,0.443967,1.221091,-0.13606448,0.1868107,3.6762771606445312
-0.17973578,0.30767253,-0.378913,0.20540607,0.50182134,1.1068958,-0.08389578,0.26063663,3.408046245574951
-0.22695233,0.1670846,-0.26929593,0.24093935,0.35554567,0.9913865,-0.0015668403,0.16772744,3.346999406814575
-0.25622147,0.02981519,-0.27765435,0.27981642,0.37298107,0.877008,0.042332552,0.06526581,3.422856092453003
-0.23421228,-0.081808314,-0.4635864,0.46611843,0.42514697,0.9548948,0.021411795,-0.005169682,3.737745523452759
-0.12347149,-0.012794413,-0.639881,0.6663842,0.40403447,1.2311144,-0.09472485,-0.03126093,4.370996475219727
-0.0489476,-0.036149945,-0.7863672,0.8214561,0.4187001,1.39894,-0.13197748,-0.08929804,4.547093391418457
-0.19144519,0.22736844,-0.7371815,0.27827537,1.1654732,1.0330708,-0.3113698,0.07902301,4.82773494720459
-0.25573963,0.03190417,-0.524704,0.25680944,0.8530259,0.865202,-0.07475278,0.114509605,4.032074451446533
-0.26335835,-0.026127972,-0.43722403,0.26555732,0.6649929,0.84085923,0.019814586,0.091072075,3.6712074279785156
-0.2703622,-0.055547733,-0.37517732,0.27440497,0.5270818,0.841926,0.06579303,0.063703366,3.465939521789551
-0.2630519,-0.03585868,-0.36984783,0.2698736,0.49355355,0.85944027,0.034226913,0.015754372,3.323171854019165
-0.25726128,-0.009938531,-0.36966777,0.27706707,0.47659782,0.8956624,-0.0065472955,-0.027460739,3.4866209030151367
-0.29408908,0.037408516,-0.38087332,0.31522724,0.46591103,0.9047311,-0.050294694,-0.114818096,3.4706931114196777
-0.32897425,0.20922077,-0.53871036,0.46722844,0.50282717,1.0470922,-0.06976833,-0.32710713,3.6621625423431396
-0.3362493,0.29377565,-0.68059963,0.55812705,0.6137309,1.1634007,-0.092013024,-0.38723,4.289000034332275
-0.34070906,0.36242512,-0.84470457,0.63405776,0.78225213,1.2539409,-0.13760225,-0.44907087,4.422774314880371
-0.10913166,0.5087029,-0.8924204,0.33640516,1.0426476,1.4166021,-0.010742039,0.39028487,4.890268325805664
-0.12936988,0.4555921,-0.79285777,0.31136072,0.9247554,1.3176833,0.011436639,0.37339872,4.299407005310059
-0.15539157,0.39808953,-0.6783752,0.2836569,0.7950745,1.2107643,0.03315487,0.35467738,4.060855865478516
-0.17744616,0.31667742,-0.56173843,0.24647838,0.6652589,1.0888991,0.07091334,0.32499728,3.6708295345306396
-0.19840242,0.24700499,-0.4596979,0.23073262,0.5423388,1.0129961,0.078406475,0.28906563,3.405372142791748
-0.21964015,0.18921733,-0.426363,0.26209572,0.4711194,0.9913503,0.045192637,0.2655798,3.305454969406128
-0.25911397,0.09831271,-0.38150793,0.2690551,0.455674,0.9208829,0.03522074,0.19988778,3.415099859237671
-0.30125356,0.015836075,-0.32100493,0.2401301,0.47564492,0.8142661,0.041935064,0.117098816,3.3563156127929688
-0.30537695,-0.03212449,-0.3233148,0.2637258,0.4833171,0.7932529,0.03854437,0.065120034,3.4686033725738525
-0.257458,-0.0074806213,-0.53333634,0.4257856,0.6163408,1.0082726,-0.007851717,0.04556913,4.229647159576416
-0.2227624,0.0329421,-0.6487911,0.50167465,0.6866584,1.1454215,-0.013116761,0.058409534,4.390190124511719
-0.38153175,-0.20046258,-0.20664749,0.8991146,0.05195393,0.8205937,0.4129349,-0.13788217,4.929030418395996
-0.3151073,-0.27244008,-0.1805175,0.8805121,-0.05995568,0.84126663,0.38893858,-0.15038466,4.464898109436035
-0.26798242,-0.31880158,-0.22776799,0.8753271,-0.11341109,0.8672766,0.37284046,-0.18180038,4.283334732055664
-0.5712297,-0.100175224,-0.22249982,0.662709,-0.035297167,0.7564176,0.71534896,-0.09217806,3.808288097381592
